City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Malaysia Malaysia, Eurasia",13318km,13318,238.85ms,238.85,55.96%,55.96,238.59ms,238.59,239.17ms,239.17,0.61ms,0.61,2018-11-10 12:19:49
"Manchester United Kingdom, Eurasia",6349km,6349,162.57ms,162.57,39.19%,39.19,145.01ms,145.01,315.91ms,315.91,38.90ms,38.9,2018-11-10 12:19:49
"Manhattan United States, North America",2774km,2774,44.10ms,44.1,63.05%,63.05,43.91ms,43.91,44.41ms,44.41,0.24ms,0.24,2018-11-10 12:19:49
"Manila Philippines, Eurasia",11302km,11302,198.09ms,198.09,57.08%,57.08,197.73ms,197.73,201.64ms,201.64,0.86ms,0.86,2018-11-10 12:19:49
"Marseille France, Eurasia",7570km,7570,127.91ms,127.91,59.61%,59.61,127.81ms,127.81,128.07ms,128.07,0.50ms,0.5,2018-11-10 12:19:49
"Medellin Colombia, South America",5842km,5842,180.79ms,180.79,32.46%,32.46,180.52ms,180.52,181.18ms,181.18,0.54ms,0.54,2018-11-10 12:19:49
"Melbourne Australia, Oceania",14406km,14406,269.98ms,269.98,53.55%,53.55,269.76ms,269.76,270.52ms,270.52,0.70ms,0.7,2018-11-10 12:19:49
"Memphis United States, North America",2303km,2303,90.25ms,90.25,25.59%,25.59,89.97ms,89.97,92.75ms,92.75,0.61ms,0.61,2018-11-10 12:19:49
"Mexico Mexico, North America",3695km,3695,73.32ms,73.32,50.62%,50.62,73.14ms,73.14,74.90ms,74.9,0.31ms,0.31,2018-11-10 12:19:49
"Miami United States, North America",3678km,3678,54.54ms,54.54,68.11%,68.11,54.38ms,54.38,54.68ms,54.68,0.24ms,0.24,2018-11-10 12:19:49
"Milan Italy, Eurasia",7561km,7561,158.69ms,158.69,47.85%,47.85,157.47ms,157.47,168.82ms,168.82,2.40ms,2.4,2018-11-10 12:19:49
"Milwaukee United States, North America",1725km,1725,28.27ms,28.27,61.61%,61.61,27.99ms,27.99,28.99ms,28.99,0.24ms,0.24,2018-11-10 12:19:49
"Minneapolis United States, North America",1169km,1169,35.28ms,35.28,33.40%,33.4,33.95ms,33.95,42.72ms,42.72,2.05ms,2.05,2018-11-10 12:19:49
"Missoula United States, North America",789km,789,57.48ms,57.48,13.84%,13.84,57.26ms,57.26,58.52ms,58.52,0.24ms,0.24,2018-11-10 12:19:49
"Montevideo Uruguay, South America",10848km,10848,225.24ms,225.24,48.21%,48.21,220.72ms,220.72,303.60ms,303.6,14.83ms,14.83,2018-11-10 12:19:49
"Monticello United States, North America",1601km,1601,32.07ms,32.07,50.03%,50.03,31.88ms,31.88,32.98ms,32.98,0.22ms,0.22,2018-11-10 12:19:49
"Montreal Canada, North America",2510km,2510,68.19ms,68.19,36.91%,36.91,67.97ms,67.97,68.37ms,68.37,0.31ms,0.31,2018-11-10 12:19:49
"Moscow Russia, Eurasia",7581km,7581,200.28ms,200.28,37.91%,37.91,199.65ms,199.65,201.28ms,201.28,0.51ms,0.51,2018-11-10 12:19:49
"Munich Germany, Eurasia",7429km,7429,154.00ms,154.0,48.56%,48.56,152.36ms,152.36,190.26ms,190.26,6.78ms,6.78,2018-11-10 12:19:49
"Nairobi Kenya, Africa",13428km,13428,314.98ms,314.98,42.76%,42.76,314.24ms,314.24,322.93ms,322.93,1.67ms,1.67,2018-11-10 12:19:49
"New Delhi India, Eurasia",11034km,11034,248.47ms,248.47,44.49%,44.49,248.02ms,248.02,250.71ms,250.71,0.67ms,0.67,2018-11-10 12:19:49
"New Orleans United States, North America",2817km,2817,60.37ms,60.37,46.95%,46.95,60.20ms,60.2,60.56ms,60.56,0.19ms,0.19,2018-11-10 12:19:49
"New York United States, North America",2799km,2799,52.50ms,52.5,53.83%,53.83,52.40ms,52.4,52.76ms,52.76,0.15ms,0.15,2018-11-10 12:19:49
"Newcastle United Kingdom, Eurasia",6262km,6262,141.76ms,141.76,44.41%,44.41,141.55ms,141.55,142.11ms,142.11,0.30ms,0.3,2018-11-10 12:19:49
"Nis Serbia, Eurasia",8315km,8315,182.66ms,182.66,45.69%,45.69,182.24ms,182.24,187.56ms,187.56,1.08ms,1.08,2018-11-10 12:19:49
"Novosibirsk Russia, Eurasia",8069km,8069,252.21ms,252.21,32.02%,32.02,243.38ms,243.38,261.05ms,261.05,4.94ms,4.94,2018-11-10 12:19:49
"Nuremberg Germany, Eurasia",7290km,7290,125.61ms,125.61,58.32%,58.32,125.44ms,125.44,126.93ms,126.93,0.53ms,0.53,2018-11-10 12:19:49
"Oklahoma City United States, North America",1988km,1988,44.80ms,44.8,45.18%,45.18,44.63ms,44.63,45.09ms,45.09,0.27ms,0.27,2018-11-10 12:19:49
"Orlando United States, North America",3354km,3354,54.20ms,54.2,62.11%,62.11,54.03ms,54.03,54.47ms,54.47,0.29ms,0.29,2018-11-10 12:19:49
"Osaka Japan, Eurasia",8636km,8636,208.28ms,208.28,41.52%,41.52,208.08ms,208.08,208.90ms,208.9,0.64ms,0.64,2018-11-10 12:19:49
"Oslo Norway, Eurasia",6362km,6362,138.41ms,138.41,46.10%,46.1,137.91ms,137.91,139.35ms,139.35,0.43ms,0.43,2018-11-10 12:19:49
"Ottawa Canada, North America",2369km,2369,71.35ms,71.35,33.37%,33.37,71.17ms,71.17,71.85ms,71.85,0.30ms,0.3,2018-11-10 12:19:49
"Palermo Italy, Eurasia",8429km,8429,606.28ms,606.28,13.91%,13.91,281.78ms,281.78,928.49ms,928.49,184.41ms,184.41,2018-11-10 12:19:49
"Panama Panama, North America",4410km,4410,115.57ms,115.57,38.35%,38.35,115.17ms,115.17,121.33ms,121.33,1.19ms,1.19,2018-11-10 11:18:32
"Paramaribo Suriname, South America",6958km,6958,165.77ms,165.77,42.17%,42.17,148.14ms,148.14,328.51ms,328.51,52.30ms,52.3,2018-11-10 12:19:49
"Paris France, Eurasia",6942km,6942,126.91ms,126.91,55.10%,55.1,120.09ms,120.09,184.66ms,184.66,17.28ms,17.28,2018-11-10 12:19:49
