City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Bristol United Kingdom, Eurasia",2184km,2184,37.25ms,37.25,59.03%,59.03,36.84ms,36.84,41.05ms,41.05,0.77ms,0.77,2018-11-10 12:20:22
"Brno Czech Republic, Eurasia",1800km,1800,65.32ms,65.32,27.69%,27.69,65.04ms,65.04,66.93ms,66.93,0.36ms,0.36,2018-11-10 12:20:22
"Bruges Belgium, Eurasia",1993km,1993,48.61ms,48.61,41.52%,41.52,47.73ms,47.73,57.28ms,57.28,1.99ms,1.99,2018-11-10 12:20:22
"Brunswick United States, North America",6705km,6705,129.85ms,129.85,51.98%,51.98,129.45ms,129.45,132.33ms,132.33,0.70ms,0.7,2018-11-10 12:20:22
"Brussels Belgium, Eurasia",1933km,1933,53.76ms,53.76,36.47%,36.47,53.48ms,53.48,55.32ms,55.32,0.42ms,0.42,2018-11-10 12:20:22
"Bucharest Romania, Eurasia",1841km,1841,64.89ms,64.89,28.77%,28.77,64.66ms,64.66,65.70ms,65.7,0.38ms,0.38,2018-11-10 12:20:22
"Budapest Hungary, Eurasia",1710km,1710,67.62ms,67.62,25.52%,25.52,61.51ms,61.51,72.95ms,72.95,2.88ms,2.88,2018-11-10 12:20:22
"Buenos Aires Argentina, South America",10391km,10391,264.28ms,264.28,39.36%,39.36,259.05ms,259.05,283.53ms,283.53,6.30ms,6.3,2018-11-10 12:20:22
"Buffalo United States, North America",7413km,7413,128.39ms,128.39,57.91%,57.91,126.33ms,126.33,133.81ms,133.81,2.07ms,2.07,2018-11-10 12:20:22
"Bursa Turkey, Eurasia",1863km,1863,67.99ms,67.99,27.81%,27.81,67.38ms,67.38,71.50ms,71.5,1.02ms,1.02,2018-11-10 12:20:22
"Cairo Egypt, Africa",2086km,2086,91.58ms,91.58,22.92%,22.92,85.39ms,85.39,114.99ms,114.99,6.02ms,6.02,2018-11-10 12:20:22
"Calgary Canada, North America",9084km,9084,195.82ms,195.82,46.58%,46.58,193.78ms,193.78,209.91ms,209.91,3.63ms,3.63,2018-11-10 12:20:22
"Canberra Australia, Oceania",16342km,16342,367.57ms,367.57,44.53%,44.53,366.51ms,366.51,372.95ms,372.95,1.61ms,1.61,2018-11-10 12:20:22
"Cape Town South Africa, Africa",7604km,7604,176.04ms,176.04,43.20%,43.2,175.80ms,175.8,176.36ms,176.36,0.40ms,0.4,2018-11-10 12:20:22
